,zone_id,year,month,day,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
1216,A,2007,5,1,3080.0,2788.15,2648.15,2617.78,2771.11,3272.59,4391.11,4449.63,3971.11,3857.04,3825.19,3897.78,4049.63,4077.78,4329.63,4631.85,5088.15,5484.44,6417.04,6219.26,6785.19,6436.3,5275.56,4177.78
1217,A,2007,5,2,3481.48,3080.0,2921.48,2840.0,2949.63,3410.37,4538.52,4605.93,4065.93,4058.52,4286.67,4508.89,4854.81,5025.19,5056.3,4961.48,5297.78,5688.89,6233.33,6042.22,6348.15,5881.48,4898.52,3836.3
1218,A,2007,5,3,3167.41,2888.89,2765.19,2710.37,2882.96,3413.33,4500.74,4657.04,4141.48,3932.59,3791.85,3727.41,3649.63,3536.3,3524.44,3548.15,3894.07,4286.67,4737.78,5074.07,5571.11,5200.74,4275.56,3408.89
1219,A,2007,5,4,2886.67,2668.15,2634.07,2660.0,2901.48,3443.7,4528.15,4824.44,4157.78,3936.3,3808.15,3660.74,3651.85,3568.89,3581.48,3520.0,3786.67,4045.93,4254.81,4405.19,4917.78,4865.93,4251.11,3489.63
1220,A,2007,5,5,2907.41,2670.37,2565.19,2505.93,2560.0,2767.41,3226.67,4015.56,4484.44,4728.15,4539.26,4376.3,4285.19,4266.67,4393.33,4445.93,4437.78,4676.3,4705.19,4938.52,5102.96,4840.74,4187.41,3611.11
1221,A,2007,5,6,3199.26,2951.85,2877.04,2868.89,2933.33,3165.19,3720.74,4557.04,5169.63,5437.78,5198.52,4851.85,4589.63,4382.22,4224.44,4171.11,4251.11,4563.7,4774.07,5155.56,5853.33,5547.41,4547.41,3712.59
1222,A,2007,5,7,3252.59,3132.59,3220.0,3391.85,3848.89,4737.78,6239.26,6014.07,4893.33,4435.56,4112.59,3794.07,3792.59,3625.19,3557.04,3530.37,3842.96,4228.89,4638.52,4980.74,5582.22,5288.15,4378.52,3536.3
1223,A,2007,5,8,3062.22,2965.93,3031.11,3214.07,3611.11,4427.41,5916.3,5790.37,4707.41,4211.85,3918.52,3652.59,3567.41,3530.37,3471.85,3581.48,4014.81,4317.04,4862.96,5133.33,5591.85,5469.63,4500.74,3457.78
1224,A,2007,5,9,2844.44,2594.81,2516.3,2554.81,2767.41,3369.63,4577.78,4551.11,4047.41,3895.56,3810.37,3811.85,3948.15,4040.0,4232.59,4406.67,4995.56,5437.04,5900.0,6037.78,6493.33,6188.89,5111.11,3991.11
1225,A,2007,5,10,3228.15,2914.07,2791.85,2796.3,2958.52,3468.15,4680.74,4764.44,4244.44,4131.11,4132.59,4323.7,4547.41,4737.04,4891.85,5224.44,5782.96,6060.0,6359.26,6485.19,6673.33,6551.85,5429.63,4252.59
1226,A,2007,5,11,3517.78,3112.59,2957.78,2897.78,3041.48,3502.22,4670.37,4792.59,4382.22,4400.74,4745.19,4951.11,5279.26,5450.37,5656.3,5882.22,6131.11,6257.78,7066.67,6570.37,6608.15,6375.56,5435.56,4528.89
1227,A,2007,5,12,3737.78,3252.59,3000.74,2856.3,2844.44,2996.3,3402.22,4104.44,4769.63,4971.11,4855.56,4871.11,5036.3,5352.59,5279.26,5271.85,5516.3,5806.67,5851.11,5805.19,6042.22,5725.19,5074.81,4017.04
1228,A,2007,5,13,3385.93,2990.37,2787.41,2672.59,2665.93,2710.37,2988.89,3771.85,4634.07,5139.26,5045.93,4715.56,4615.56,4417.04,4368.89,4338.52,4511.85,4673.33,4865.93,5031.85,5461.48,5176.3,4308.15,3394.81
1229,A,2007,5,14,2823.7,2640.0,2625.19,2698.52,2978.52,3739.26,4877.04,4991.85,4356.3,4033.33,3866.67,3725.19,3719.26,3697.04,3737.04,3817.04,4242.22,4638.52,4980.74,5214.07,5657.04,5408.89,4402.96,3421.48
1230,A,2007,5,15,2818.52,2606.67,2516.3,2572.59,2780.0,3384.44,4510.37,4476.3,3943.7,3852.59,3907.41,3977.04,4151.85,4371.85,4680.74,5074.07,5734.07,6275.56,6665.19,6683.7,6882.22,6665.19,5480.0,4225.93
1231,A,2007,5,16,3488.15,3097.78,2957.78,2867.41,3006.67,3509.63,4577.78,4684.44,4240.0,4268.89,4482.22,4739.26,5019.26,5007.41,4914.81,4950.37,5142.96,5447.41,5682.96,5847.41,5815.56,5362.96,4500.74,3568.89
1232,A,2007,5,17,2974.81,2680.74,2593.33,2568.89,2795.56,3350.37,4421.48,4374.07,3984.44,3871.11,3885.93,3759.26,3770.37,3712.59,3719.26,3836.3,4171.11,4510.37,4708.89,5068.89,5321.48,4997.78,4116.3,3385.93
1233,A,2007,5,18,2840.0,2611.11,2525.93,2574.81,2774.07,3311.85,4365.93,4537.04,4173.33,4137.04,4137.04,4191.85,4191.85,4127.41,4206.67,4214.81,4618.52,4993.33,5205.93,5305.93,5351.85,5127.41,4551.11,3880.0
1234,A,2007,5,19,3414.81,3152.59,3055.56,3015.56,3142.96,3451.85,3926.67,4644.44,4928.15,4865.93,4677.04,4343.7,4143.7,4009.63,3972.59,4039.26,4078.52,4301.48,4448.15,4532.59,4750.37,4894.07,4265.19,3540.0
1235,A,2007,5,20,3018.52,2780.0,2657.78,2587.41,2581.48,2674.07,3037.04,3719.26,4508.89,4877.78,4831.11,4727.41,4694.81,4725.93,4733.33,4754.07,5078.52,5434.07,5705.93,5799.26,6160.0,5991.85,4868.15,3748.15
1236,A,2007,5,21,3105.93,2775.56,2660.0,2627.41,2823.7,3392.59,4388.15,4405.19,3950.37,3825.19,3838.52,3885.93,4061.48,4174.07,4271.11,4481.48,4991.85,5386.67,5568.15,5654.81,5878.52,5620.74,4420.74,3445.19
1237,A,2007,5,22,2908.15,2640.0,2581.48,2599.26,2823.7,3329.63,4461.48,4540.74,3905.19,3808.89,3788.15,3832.59,3880.0,4082.22,4251.11,4498.52,5068.15,5508.15,5817.04,5977.04,6119.26,5989.63,4792.59,3774.07
1238,A,2007,5,23,3057.78,2746.67,2617.04,2600.74,2834.81,3320.0,4360.74,4522.22,4033.33,3873.33,3895.56,3950.37,4151.11,4330.37,4559.26,4755.56,5123.7,5530.37,5756.3,5882.22,6015.56,5807.41,4745.93,3723.7
1239,A,2007,5,24,3037.04,2779.26,2637.04,2643.7,2838.52,3340.0,4365.93,4465.93,3978.52,3973.33,4041.48,4094.07,4336.3,4600.0,4871.85,5178.52,5760.0,6091.11,6188.89,6125.93,6283.7,6353.33,5180.0,4019.26
1240,A,2007,5,25,3270.37,2925.19,2759.26,2710.37,2878.52,3308.89,4299.26,4525.19,4220.0,4245.19,4392.59,4623.7,5070.37,5413.33,5874.07,6086.67,6682.96,6955.56,7833.33,7240.0,6969.63,6666.67,5796.3,4761.48
1241,A,2007,5,26,3982.96,3417.04,3208.15,3031.85,2980.0,3059.26,3391.85,4130.37,4932.59,5711.11,6403.7,6921.48,7440.0,7619.26,7788.89,7645.19,7896.3,7292.59,7200.74,7353.33,7193.33,6997.78,6032.59,5057.78
1242,A,2007,5,27,4230.37,3706.67,3431.11,3217.78,3153.33,3146.67,3392.59,4143.7,4995.56,5551.85,5800.74,5983.7,6342.22,6821.48,7269.63,7377.04,7331.11,6710.37,7202.96,6265.19,6259.26,6062.96,5356.3,4441.48
1243,A,2007,5,28,3707.41,3288.89,3068.15,2925.19,2875.56,2933.33,3173.33,3817.04,4764.44,5563.7,6120.0,6700.0,7257.78,7597.04,7817.04,7701.48,7596.3,7460.74,8235.56,7537.04,7333.33,6862.22,5568.15,4366.67
1244,A,2007,5,29,3578.52,3182.96,3014.81,2980.0,3073.33,3564.44,4658.52,4873.33,4505.93,4580.0,4811.11,5066.67,5434.07,5746.67,6111.11,6370.37,7089.63,7477.04,8605.19,7934.81,7654.81,7228.89,5770.37,4528.89
1245,A,2007,5,30,3638.52,3197.78,2988.15,2965.93,3051.85,3505.93,4577.78,4665.19,4283.7,4476.3,4859.26,5291.11,5734.07,6166.67,6705.93,7263.7,7639.26,8016.3,8972.59,8517.78,8241.48,7896.3,6407.41,4997.78
1246,A,2007,5,31,4068.15,3570.37,3295.56,3187.41,3284.44,3745.19,4711.11,4882.22,4693.33,4879.26,5386.67,6014.07,6578.52,7011.85,7296.3,7580.74,8134.07,8255.56,8698.52,8521.48,8314.81,7844.44,6594.81,5297.78
1247,A,2007,6,1,4425.19,3831.11,3542.22,3396.3,3457.04,3873.33,4846.67,5121.48,4851.85,5167.41,5766.67,6271.11,6765.19,7273.33,7757.04,8193.33,8662.22,8637.78,8534.07,8180.74,7857.78,7714.81,6697.04,5579.26
1248,A,2007,6,2,4651.85,4063.7,3670.37,3475.56,3311.11,3369.63,3690.37,4485.93,5291.11,6121.48,6728.15,7268.15,7851.85,8194.81,8453.33,8651.85,8661.48,8631.11,8229.63,7837.78,7608.89,7408.15,6493.33,5539.26
1249,A,2007,6,3,4634.07,3986.67,3608.15,3433.33,3309.63,3364.44,3526.67,4127.41,5009.63,5553.33,5673.33,5640.0,5514.81,5445.19,5344.44,5305.19,5417.04,5583.7,5867.41,6097.04,6077.04,5691.85,4778.52,3877.78
1250,A,2007,6,4,3220.0,2996.3,2873.33,2848.89,3011.11,3591.11,4591.11,4697.04,4480.0,4776.3,5020.0,5234.81,5705.93,6071.11,6393.33,6671.11,7262.22,7943.7,8065.19,7783.7,7501.48,7141.48,5898.52,4589.63
1251,A,2007,6,5,3747.41,3321.48,3130.37,3037.04,3137.04,3593.33,4622.22,4758.52,4481.48,4673.33,4918.52,5177.78,5385.19,5522.96,5680.74,6000.0,6653.33,7044.44,7260.0,7150.37,7059.26,6689.63,5460.0,4313.33
1252,A,2007,6,6,3530.37,3141.48,3011.11,2923.7,3088.15,3509.63,4482.22,4722.96,4337.78,4380.0,4514.07,4594.07,4670.37,4871.85,5157.78,5533.33,6145.93,6647.41,6795.56,6614.81,6444.44,6194.81,5071.85,3907.41
1253,A,2007,6,7,3166.67,2824.44,2677.78,2691.85,2814.07,3311.11,4274.81,4457.78,4120.74,4190.37,4268.89,4496.3,4846.67,5291.85,5748.15,6386.67,7374.81,7891.11,8280.0,8292.59,8207.41,8131.85,6776.3,5374.81
1254,A,2007,6,8,4390.37,3806.67,3498.52,3361.48,3382.22,3743.7,4802.96,5112.59,5251.11,5679.26,6490.37,7391.85,8245.19,8840.0,9408.15,9345.93,8459.26,8300.74,8828.15,7965.19,7631.11,7174.81,6502.96,5528.89
1255,A,2007,6,9,4656.3,4077.78,3714.81,3467.41,3369.63,3531.85,4028.15,4821.48,5686.67,6117.78,6452.59,6953.33,7659.26,8042.96,8322.96,8610.37,8783.7,8971.85,8691.85,8136.3,7492.59,7145.93,6037.78,4883.7
1256,A,2007,6,10,3972.59,3398.52,3076.3,2879.26,2826.67,2872.59,3133.33,3907.41,4901.48,5531.11,5934.81,6111.11,6378.52,6673.33,6842.22,7326.67,7645.19,8028.15,8097.04,7825.19,7638.52,7257.04,5958.52,4707.41
1257,A,2007,6,11,3818.52,3360.0,3152.59,3035.56,3148.89,3574.81,4531.11,4727.41,4637.78,4951.11,5295.56,5731.85,5974.81,6107.41,6314.07,6868.15,7521.48,7948.15,8156.3,7836.3,7371.11,7151.85,5967.41,4514.81
1258,A,2007,6,12,3649.63,3220.0,2982.22,2929.63,3068.15,3461.48,4362.22,4538.52,4418.52,4585.93,4962.96,5480.0,5939.26,6340.74,6694.07,6957.78,7454.81,7885.19,8312.59,5819.26,2801.48,4086.67,5975.56,4508.15
1259,A,2007,6,13,3722.96,3270.37,3028.89,2952.59,3083.7,3534.07,4408.89,4599.26,4467.41,4541.48,4802.22,5279.26,5638.52,5971.85,6382.96,6982.22,7578.52,7891.11,7586.67,6957.78,6724.44,6273.33,5246.67,4250.37
1260,A,2007,6,14,3550.37,3193.33,2997.04,2930.37,3023.7,3438.52,4069.63,4344.44,4202.22,4307.41,4240.0,4151.11,4131.11,3954.81,3908.15,3943.7,4132.59,4565.19,4711.11,4999.26,5106.67,5086.67,4388.89,3562.96
1261,A,2007,6,15,2965.93,2727.41,2635.56,2622.96,2791.85,3125.19,3696.3,4028.15,3987.41,4043.7,4020.0,4097.04,4088.89,4040.0,3962.22,4119.26,4320.0,4614.07,4847.41,4851.85,4957.04,5129.63,4640.74,3901.48
1262,A,2007,6,16,3234.81,2889.63,2704.44,2579.26,2605.19,2773.33,3168.89,3794.81,4382.22,4676.3,4966.67,5071.85,5300.0,5421.48,5636.3,5932.59,6401.48,6594.81,6639.26,6419.26,6098.52,6097.04,5411.11,4475.56
1263,A,2007,6,17,3665.93,3175.56,2928.15,2787.41,2740.74,2777.78,3018.52,3859.26,4863.7,5631.85,6026.67,6488.15,6951.11,7308.15,7746.67,8243.7,8722.22,8966.67,8920.0,8651.85,8214.81,7937.78,6794.81,5398.52
1264,A,2007,6,18,4457.78,3920.0,3611.11,3496.3,3497.78,3780.0,4210.37,4602.22,5029.63,5638.52,6492.59,7401.48,8188.89,8657.04,9128.15,9454.81,9789.63,9437.04,8635.56,8424.44,8045.19,7728.15,6573.33,5303.7
1265,A,2007,6,19,4411.11,3894.07,3617.78,3501.48,3552.59,3825.19,4231.85,4777.78,4983.7,5480.74,6336.3,7072.59,7954.07,8623.7,8891.11,8593.33,8714.07,9373.33,9188.89,8574.81,8110.37,7503.7,6435.56,5315.56
1266,A,2007,6,20,4580.0,4100.74,3804.44,3666.67,3725.19,4092.59,4483.7,4808.15,4747.41,4881.48,5275.56,5630.37,6018.52,6422.22,6817.78,7130.37,7602.96,8047.41,8174.81,7687.41,7174.81,6894.81,5794.81,4454.07
1267,A,2007,6,21,3595.56,3105.93,2922.22,2866.67,2982.96,3313.33,3784.44,4132.59,4125.19,4346.67,4725.93,5040.0,5508.89,5987.41,6451.85,7089.63,7681.48,8067.41,8297.04,7957.04,7783.7,6988.15,5782.96,4670.37
1268,A,2007,6,22,3853.33,3404.44,3153.33,3059.26,3158.52,3390.37,3833.33,4244.44,4366.67,4485.93,4754.07,4846.67,4909.63,4964.44,5241.48,5650.37,6140.0,6617.04,6806.67,6580.0,6139.26,5954.81,5225.19,4258.52
1269,A,2007,6,23,3468.15,3037.78,2848.15,2763.7,2716.3,2853.33,3177.78,3745.19,4244.44,4626.67,4888.15,5011.11,5088.15,5400.74,5695.56,5928.15,6204.44,6490.37,6449.63,6241.48,5823.7,5721.48,5072.59,4127.41
1270,A,2007,6,24,3465.93,3026.67,2838.52,2720.74,2692.59,2739.26,3005.19,3665.93,4410.37,4962.96,5247.41,5233.33,5351.85,5415.56,5488.15,5711.11,6025.93,6297.78,6324.44,6430.37,6385.19,6139.26,5237.04,4272.59
1271,A,2007,6,25,3601.48,3234.81,3074.07,2991.11,3136.3,3540.74,3948.15,4289.63,4303.7,4569.63,4901.48,5429.63,6105.19,6785.19,7389.63,7886.67,8361.48,8385.93,8481.48,8272.59,8050.37,7761.48,6677.78,5522.96
1272,A,2007,6,26,4654.81,4157.04,3812.59,3650.37,3731.11,3984.44,4480.0,4912.59,5070.37,5642.96,6420.0,7283.7,7959.26,8554.81,8994.07,9228.15,9708.89,10303.7,10510.37,10166.67,9691.85,9250.37,7888.89,6460.0
1273,A,2007,6,27,5451.85,4782.22,4407.41,4154.81,4153.33,4303.7,4758.52,5329.63,5653.33,6265.19,6908.89,7994.07,8765.19,9174.81,9186.67,9670.37,9343.7,9422.96,9071.11,8788.15,8431.85,8091.85,7083.7,5871.85
1274,A,2007,6,28,4960.74,4475.56,4165.93,4001.48,4023.7,4300.0,4754.07,5222.96,5399.26,5939.26,6440.0,6969.63,7451.85,7967.41,8312.59,8563.7,9576.3,9762.96,9546.67,8385.19,7840.0,7408.15,6440.0,5711.85
1275,A,2007,6,29,4832.59,4286.67,3971.11,3808.15,3909.63,4127.41,4594.07,4896.3,4974.81,5275.56,5508.15,5778.52,5920.74,6050.37,6208.15,6251.85,6468.89,6699.26,6973.33,6888.89,6659.26,6488.15,5771.85,4962.96
1276,A,2007,6,30,4334.07,3840.74,3603.7,3471.85,3422.96,3522.22,3794.07,4477.78,5200.74,5685.19,6154.07,6492.59,6806.67,7239.26,7606.67,7937.04,8214.81,8457.04,8312.59,7643.7,6961.48,6628.89,5906.67,4909.63
1277,A,2007,7,1,4151.11,3614.07,3244.44,3086.67,2988.15,3001.48,3125.19,3852.59,4754.07,5377.04,5683.7,5847.41,6076.3,6393.33,6486.67,6659.26,6961.48,7259.26,7255.56,6981.48,6871.85,6707.41,5598.52,4366.67
1278,A,2007,7,2,3520.0,3091.85,2930.37,2897.04,2986.67,3254.81,3717.04,4039.26,4112.59,4325.93,4580.0,4722.96,4894.07,5040.0,5366.67,5748.15,6249.63,6750.37,7045.19,6757.04,6438.52,6194.07,5186.67,4071.85
1279,A,2007,7,3,3294.81,2922.22,2774.07,2725.19,2882.96,3201.48,3595.56,3897.04,3930.37,4025.19,4074.81,4208.15,4567.41,4838.52,4957.04,5307.41,5731.85,6057.04,6240.74,6222.96,6172.59,6222.96,5634.07,4721.48
1280,A,2007,7,4,3858.52,3391.85,3148.89,2999.26,2936.3,3012.59,3234.07,3907.41,4814.81,5579.26,6471.85,7134.07,7815.56,8140.0,8436.3,8751.11,8708.89,8442.96,7892.59,7395.56,6935.56,6425.19,6338.52,5751.85
1281,A,2007,7,5,4877.78,4371.85,4074.81,3899.26,3926.67,4094.07,4433.33,4778.52,5014.07,5200.74,5419.26,5525.19,5500.0,5508.89,5614.07,6054.81,6379.26,6805.19,7274.07,7336.3,7196.3,7200.74,6294.07,5137.78
1282,A,2007,7,6,4317.78,3786.67,3494.07,3416.3,3502.22,3735.56,4128.89,4742.22,5234.81,5788.89,6374.81,7000.0,7478.52,7770.37,8044.44,8436.3,8923.7,9384.44,9400.0,8955.56,8225.93,7722.22,6666.67,5492.59
1283,A,2007,7,7,4571.11,3910.37,3537.04,3285.19,3205.19,3242.22,3453.33,4165.93,5042.22,5946.67,6883.7,7537.78,8222.96,8647.41,8998.52,9301.48,9674.81,9858.52,9711.11,9157.04,8450.37,7943.7,6943.7,5847.41
1284,A,2007,7,8,4861.48,4217.78,3765.93,3422.96,3317.04,3260.0,3443.7,4174.07,5214.07,6436.3,7397.78,8172.59,8860.74,9556.3,9974.07,10427.41,10672.59,10845.19,10871.85,10364.44,9844.44,9241.48,7897.04,6379.26
1285,A,2007,7,9,5237.04,4522.96,4080.0,3867.41,3854.81,4049.63,4382.96,4769.63,5310.37,6050.37,7044.44,8036.3,8927.41,9528.15,9893.33,10031.11,10782.22,11094.07,11662.22,11232.59,10641.48,10000.74,8550.37,6988.15
1286,A,2007,7,10,5865.19,5145.93,4720.0,4457.04,4406.67,4559.26,4887.41,5352.59,5908.89,6515.56,7385.93,7934.81,8132.59,7940.0,7872.59,8577.04,9351.11,9844.44,9889.63,9507.41,9207.41,8809.63,7625.19,6222.96
1287,A,2007,7,11,5258.52,4671.11,4297.78,4153.33,4138.52,4265.19,4703.7,5234.81,5437.04,5867.41,6371.11,6553.33,6722.22,7199.26,7199.26,6813.33,6839.26,7265.93,7773.33,7876.3,7630.37,7616.3,6551.85,5320.0
1288,A,2007,7,12,4352.59,3838.52,3479.26,3358.52,3441.48,3640.0,4027.41,4465.19,4764.44,5027.41,5411.11,5831.85,6245.19,6535.56,6825.93,7298.52,7737.04,7986.67,8022.22,7669.63,7434.07,7317.04,6273.33,4923.7
1289,A,2007,7,13,4021.48,3508.15,3200.0,3081.48,3147.41,3384.44,3768.15,4168.15,4471.85,4889.63,5360.74,5780.0,6109.63,6342.96,6360.74,6474.07,6748.15,7042.96,7140.0,6835.56,6531.11,6468.89,5742.22,4800.74
1290,A,2007,7,14,3887.41,3413.33,3159.26,2990.37,2949.63,3031.11,3337.04,3974.81,4601.48,5345.93,5908.89,6393.33,6883.7,7300.74,7801.48,8237.04,8620.74,8758.52,8544.44,8036.3,7648.89,7434.07,6547.41,5555.56
1291,A,2007,7,15,4729.63,4126.67,3712.59,3439.26,3260.0,3257.04,3378.52,4088.15,5212.59,6268.15,7032.59,7836.3,8734.81,9201.48,9585.19,9936.3,10234.07,10424.44,10292.59,9477.04,8785.19,8203.7,6926.67,5628.15
1292,A,2007,7,16,4680.74,4102.22,3767.41,3623.7,3662.22,3952.59,4342.22,4764.44,5208.15,5728.15,6504.44,7324.44,7905.19,8209.63,7490.37,7101.48,7257.78,7710.37,7941.48,7745.19,7322.22,7036.3,5994.07,4811.11
1293,A,2007,7,17,3992.59,3581.48,3348.15,3230.37,3325.19,3622.22,4020.0,4445.93,4687.41,5100.74,5760.74,6371.11,7052.59,7696.3,8316.3,8963.7,9554.07,9727.41,9495.56,9138.52,8831.85,8388.15,7185.19,5991.11
1294,A,2007,7,18,5093.33,4557.04,4330.37,4197.78,4197.78,4390.37,4719.26,5137.78,5155.56,5354.81,6076.3,6921.48,7525.93,8017.04,8450.37,8945.93,9468.89,9697.04,9627.41,9211.11,8818.52,8442.96,7207.41,5859.26
1295,A,2007,7,19,4877.04,4259.26,3925.93,3741.48,3774.07,4082.22,4399.26,4840.74,5196.3,5740.0,6090.37,6411.11,7123.7,7800.0,6561.48,6245.19,6697.78,7466.67,7951.11,7967.41,7834.07,7377.78,6402.96,5378.52
1296,A,2007,7,20,4568.89,4169.63,3894.07,3820.74,3828.89,4085.93,4407.41,4688.89,4777.78,4997.04,5277.04,5406.67,5765.93,6142.22,6603.7,6945.19,7237.78,7606.67,7393.33,6777.04,6296.3,6135.56,5308.15,4443.7
1297,A,2007,7,21,3725.19,3272.59,3100.0,2936.3,2902.96,2990.37,3232.59,3783.7,4451.85,4991.85,5334.81,5559.26,5854.07,6068.15,6342.22,6644.44,6953.33,7165.93,7174.07,6792.59,6373.33,6186.67,5395.56,4563.7
1298,A,2007,7,22,3792.59,3317.04,3082.22,2902.96,2853.33,2893.33,3138.52,3769.63,4557.04,5280.0,5740.0,6045.93,6328.89,6522.96,6742.22,6888.89,7359.26,7797.78,7954.07,7642.96,7245.93,6900.74,5717.78,4498.52
1299,A,2007,7,23,3648.15,3191.85,3017.04,2954.81,3033.33,3345.19,3734.81,4015.56,4088.15,4302.96,4559.26,4879.26,5151.85,5366.67,5892.59,6420.0,6985.19,7663.7,7850.37,7416.3,6931.11,6626.67,5557.78,4394.81
1300,A,2007,7,24,3638.52,3207.41,3040.0,2957.78,3082.22,3308.89,3731.85,4085.93,4104.44,4154.81,4435.56,4840.74,5456.3,5910.37,6408.15,6435.56,6402.96,6938.52,7171.85,6965.19,6659.26,6466.67,5460.0,4427.41
1301,A,2007,7,25,3701.48,3337.04,3128.15,3060.0,3157.04,3469.63,3885.93,4162.96,4228.15,4251.11,4514.07,4813.33,5127.41,5464.44,5914.07,6468.15,7040.0,7514.81,7584.44,7333.33,7085.19,6825.93,5849.63,4717.78
1302,A,2007,7,26,4083.7,3603.7,3390.37,3298.52,3370.37,3583.7,4066.67,4396.3,4648.89,5190.37,5874.07,6389.63,7225.19,7745.19,8225.93,8594.81,9087.41,9530.37,9545.93,9158.52,8564.44,8208.89,6853.33,5634.81
1303,A,2007,7,27,4634.07,4053.33,3714.81,3556.3,3627.41,3822.96,4182.22,4530.37,4849.63,5429.63,6202.96,6897.04,7687.41,8239.26,8628.89,8750.37,8257.78,7253.33,7322.22,7017.78,6751.85,6480.0,5740.0,4857.78
1304,A,2007,7,28,4206.67,3747.41,3462.96,3285.19,3237.78,3301.48,3542.22,4084.44,4804.44,5470.37,6417.78,7144.44,7960.0,8474.81,8820.0,9301.48,9713.33,9925.19,9771.11,9214.07,8836.3,8300.74,7260.0,6211.11
1305,A,2007,7,29,5300.0,4692.59,4322.22,4008.89,3777.78,3729.63,3891.11,4511.85,5560.0,6611.85,7344.44,7937.04,8662.22,8966.67,9004.44,8872.59,9031.11,8966.67,8590.37,8187.41,7901.48,7411.85,6334.81,5266.67
1306,A,2007,7,30,4449.63,3950.37,3699.26,3585.19,3665.93,3968.89,4437.04,4735.56,5015.56,5464.44,5821.48,6247.41,6589.63,6965.93,7391.11,8219.26,8947.41,9655.56,9802.22,9365.19,8797.04,8270.37,6960.0,5688.89
1307,A,2007,7,31,4693.33,4133.33,3847.41,3674.81,3694.81,3905.19,4265.19,4805.19,5149.63,5766.67,6463.7,7273.33,7808.15,8191.11,8554.07,9142.22,9617.04,10042.96,10142.96,9663.7,9116.3,8319.26,6912.59,5494.07
1308,A,2007,8,1,4449.63,3899.26,3518.52,3417.04,3479.26,3676.3,4102.22,4500.74,4821.48,5334.81,6188.15,7012.59,7736.3,8277.78,8765.19,9211.11,9510.37,9957.78,10552.59,9972.59,9367.41,8748.89,7385.93,6003.7
1309,A,2007,8,2,5008.15,4349.63,3934.07,3755.56,3745.19,3928.15,4419.26,4847.41,5177.78,5735.56,6630.37,7622.96,8411.85,8977.78,9391.85,9633.33,10100.74,10538.52,11264.44,10411.11,9840.0,9236.3,7752.59,6316.3
1310,A,2007,8,3,5372.59,4721.48,4325.93,4058.52,4029.63,4159.26,4514.07,5060.74,5442.22,6117.04,7052.59,8047.41,8900.74,9417.04,9389.63,9151.11,8711.85,9103.7,8623.7,8131.85,7731.85,7245.93,6399.26,5500.74
1311,A,2007,8,4,4755.56,4161.48,3861.48,3664.44,3599.26,3650.37,3916.3,4488.15,5539.26,6560.0,7507.41,8568.89,9348.15,9965.93,10285.19,10482.22,10670.37,10608.15,10587.41,10015.56,9605.19,9005.19,7892.59,6752.59
1312,A,2007,8,5,5818.52,5142.96,4723.7,4397.04,4251.11,4204.44,4329.63,4842.96,5837.78,6658.52,7317.04,8102.22,8467.41,8173.33,8188.89,8093.33,8041.48,8077.04,7891.11,7854.81,7701.48,7052.59,6154.07,5204.44
1313,A,2007,8,6,4484.44,4097.04,3907.41,3784.44,3875.56,4169.63,4643.7,5085.19,5330.37,5797.04,6617.04,7685.93,8604.44,9117.78,9467.41,9762.96,10234.07,10694.81,11122.96,10833.33,10424.44,9674.07,8193.33,6831.85
1314,A,2007,8,7,5792.59,5140.0,4745.19,4497.78,4451.11,4609.63,4981.48,5395.56,5845.93,6515.56,7580.74,8645.93,9389.63,9943.7,10104.44,10045.19,10276.3,10591.11,11608.15,10842.96,10374.81,9760.0,8531.85,7154.07
1315,A,2007,8,8,6191.85,5612.59,5240.74,4983.7,4938.52,5082.22,5468.15,5983.7,6628.15,7500.74,8759.26,9746.67,10457.04,10928.15,10943.7,11449.63,11891.85,12280.0,13100.74,12277.04,11780.0,11113.33,9664.44,8241.48
1316,A,2007,8,9,7085.19,6362.96,5845.19,5531.11,5409.63,5510.37,5926.67,6320.74,6862.22,7695.56,8522.22,9339.26,10265.19,10702.96,9765.19,9461.48,8873.33,8831.85,8854.07,8466.67,8297.04,7624.44,6773.33,5608.15
1317,A,2007,8,10,4953.33,4541.48,4287.41,4145.19,4160.0,4439.26,4974.81,5486.67,5657.04,6183.7,7102.96,7907.41,8717.04,9235.56,9637.04,9851.11,10309.63,10588.89,10396.3,9747.41,9440.74,9030.37,8114.07,6918.52
1318,A,2007,8,11,5994.07,5277.04,4814.81,4486.67,4280.74,4234.81,4473.33,4981.48,5703.7,6474.81,7204.44,7663.7,8126.67,8517.78,8781.48,9057.04,9331.85,9511.85,9268.15,8637.78,8071.85,7543.7,6562.22,5496.3
1319,A,2007,8,12,4629.63,4001.48,3660.74,3392.59,3271.11,3260.74,3457.78,4112.59,5102.96,6064.44,6845.19,7460.74,8154.07,8747.41,9195.56,9645.19,10037.04,10276.3,10145.19,9510.37,9312.59,8593.33,7262.22,6005.93
1320,A,2007,8,13,5082.96,4546.67,4203.7,3923.7,3948.15,4118.52,4526.67,4766.67,5277.78,6062.96,6766.67,7360.74,7997.78,8480.74,8941.48,9244.44,9663.7,10088.15,10055.56,9425.19,8942.22,8269.63,6732.59,5471.85
