station_id,year,month,day,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24
5,2005,12,31,33,33,34,34,33,35,34,38,39,42,45,48,49,49,50,50,49,47,45,42,42,41,40,38
5,2006,1,1,35,38,38,39,39,39,39,38,37,40,44,46,47,47,49,49,48,46,41,37,35,34,33,34
5,2006,1,2,35,33,33,31,31,31,30,33,34,41,46,48,48,47,46,46,46,46,46,46,47,48,49,49
5,2006,1,3,50,49,49,48,47,47,47,47,47,46,46,46,45,44,42,41,41,40,40,39,38,38,38,38
5,2006,1,4,38,38,38,37,37,37,37,37,38,38,38,40,41,42,42,42,40,40,40,40,40,39,40,40
5,2006,1,5,40,40,41,42,42,42,43,44,42,44,47,52,55,56,55,55,53,50,48,47,45,45,44,43
5,2006,1,6,43,42,41,41,41,40,40,39,39,40,41,42,42,42,42,42,42,41,39,37,37,36,34,32
5,2006,1,7,31,30,30,29,28,27,26,26,25,29,31,33,35,36,37,37,37,34,31,33,33,34,34,34
5,2006,1,8,35,35,33,31,31,33,33,34,34,37,40,45,49,49,49,48,47,46,44,41,39,38,40,43
5,2006,1,9,43,45,47,49,49,49,49,49,49,51,54,55,58,60,62,63,62,59,57,54,56,54,51,50
5,2006,1,10,50,48,46,44,43,42,41,40,40,43,46,47,48,49,49,49,46,42,40,39,38,37,36,36
5,2006,1,11,35,38,40,42,42,42,43,42,42,45,49,51,52,53,56,61,59,58,57,55,57,59,59,58
5,2006,1,12,56,56,54,51,49,48,44,44,45,46,50,55,56,60,61,61,60,54,51,49,47,46,44,43
5,2006,1,13,44,43,43,44,44,44,44,46,48,50,52,56,60,63,63,65,67,64,60,60,58,59,58,58
5,2006,1,14,60,62,62,61,62,59,58,56,56,56,56,56,56,55,54,51,49,47,45,42,39,38,36,35
5,2006,1,15,35,33,33,33,31,30,29,28,27,29,31,33,35,37,37,38,38,37,36,35,34,34,33,32
5,2006,1,16,31,31,32,33,32,32,28,28,28,30,31,33,34,35,35,36,36,34,32,30,29,29,27,27
5,2006,1,17,26,28,28,31,32,33,33,34,35,37,40,41,44,45,46,47,47,47,49,50,52,53,56,57
5,2006,1,18,58,61,63,64,64,64,65,60,56,56,54,53,50,48,45,46,46,44,41,39,37,38,37,36
5,2006,1,19,34,35,35,35,35,33,31,31,31,37,42,44,45,48,51,53,53,51,48,44,44,42,41,42
5,2006,1,20,42,43,42,42,43,44,43,42,44,47,50,53,56,58,60,60,60,54,52,49,49,48,46,47
5,2006,1,21,47,45,44,47,48,49,50,52,52,55,58,60,61,60,62,62,63,61,60,58,54,49,47,44
5,2006,1,22,42,40,40,38,36,34,33,30,30,37,40,42,42,42,44,42,41,40,40,40,41,41,41,41
5,2006,1,23,42,43,43,44,45,45,45,44,44,42,40,42,42,43,42,43,42,42,42,42,42,42,42,41
5,2006,1,24,41,40,38,37,37,35,35,33,32,37,42,46,47,49,51,50,49,46,44,41,39,40,40,42
5,2006,1,25,39,38,38,40,40,39,39,38,39,42,44,42,42,42,42,42,42,40,40,39,37,37,35,35
5,2006,1,26,35,35,33,33,33,32,31,31,31,32,34,35,37,38,38,39,38,37,36,35,34,33,32,31
5,2006,1,27,30,30,29,28,28,27,26,25,26,29,33,36,38,40,44,45,45,44,39,36,33,31,33,32
5,2006,1,28,31,31,35,36,35,35,37,38,38,42,46,50,54,58,60,61,58,55,51,47,45,41,41,40
5,2006,1,29,40,41,40,38,36,37,38,41,44,47,52,54,56,55,56,58,58,58,58,56,56,57,56,54
5,2006,1,30,51,49,47,44,45,49,48,45,46,48,51,55,63,64,64,61,58,50,51,51,51,50,50,49
5,2006,1,31,49,49,49,47,47,46,46,46,44,44,43,44,44,44,46,46,46,46,46,46,44,44,42,42
5,2006,2,1,42,42,41,40,40,39,39,39,39,40,40,42,44,44,46,46,45,44,42,40,39,38,37,35
5,2006,2,2,35,35,37,39,40,38,39,38,40,44,47,52,55,57,58,56,54,50,49,47,46,47,48,49
5,2006,2,3,49,50,50,53,56,57,58,59,60,61,62,64,65,67,65,66,65,64,58,51,49,48,47,48
5,2006,2,4,46,45,46,46,47,48,49,49,51,50,49,49,50,52,54,56,58,57,59,59,59,60,60,59
5,2006,2,5,57,52,50,48,46,44,43,42,43,44,44,46,46,47,46,44,44,42,40,41,41,40,39,38
5,2006,2,6,37,37,35,35,35,33,31,31,33,37,40,41,43,45,46,47,46,45,43,39,40,38,37,36
5,2006,2,7,35,35,31,30,35,34,34,34,35,37,39,39,40,41,42,42,42,41,39,36,35,34,33,31
5,2006,2,8,31,31,30,29,28,28,28,26,30,34,36,38,38,38,39,38,38,37,35,34,34,32,30,29
5,2006,2,9,26,27,27,26,26,26,26,25,28,32,35,35,36,37,38,38,37,37,34,32,31,27,31,31
5,2006,2,10,29,29,28,26,28,29,27,26,30,34,38,40,41,42,43,44,41,41,37,36,33,32,31,31
5,2006,2,11,33,33,33,35,35,37,36,37,40,41,40,40,38,38,38,38,39,39,38,38,39,39,39,39
5,2006,2,12,39,39,36,35,34,34,31,29,29,28,27,28,29,32,33,33,34,34,32,31,31,31,30,29
5,2006,2,13,28,27,26,24,24,21,20,21,22,27,30,32,34,35,36,37,37,36,34,30,29,30,31,33
5,2006,2,14,33,33,31,31,31,27,25,24,28,33,38,40,43,44,45,47,47,44,42,40,39,38,36,36
5,2006,2,15,38,38,39,40,40,40,37,34,38,45,49,52,57,60,62,62,62,58,54,48,47,47,46,47
5,2006,2,16,46,45,44,43,43,43,44,43,46,52,57,61,64,66,67,66,65,62,59,57,54,54,53,55
5,2006,2,17,57,58,58,58,58,58,58,58,58,59,58,62,63,62,56,54,52,50,48,46,45,44,42,40
5,2006,2,18,38,37,37,36,35,34,33,34,35,36,37,37,35,34,35,36,37,36,33,30,29,26,24,22
5,2006,2,19,21,20,18,18,17,17,15,16,18,20,22,24,25,28,28,29,29,28,26,24,22,22,21,23
5,2006,2,20,24,24,25,26,26,27,28,28,28,29,31,32,33,35,38,40,39,38,35,33,31,29,30,26
5,2006,2,21,27,28,29,29,29,29,29,27,30,37,40,42,44,46,47,47,47,47,44,37,35,33,30,29
5,2006,2,22,29,28,28,28,29,31,31,32,34,38,40,40,39,39,39,39,38,38,38,38,38,39,40,40
5,2006,2,23,40,40,39,39,38,38,38,38,39,39,41,41,44,44,46,47,47,47,46,44,41,39,35,37
5,2006,2,24,38,37,40,39,40,39,38,37,37,38,40,41,42,42,42,42,42,40,38,37,34,32,31,29
5,2006,2,25,26,28,27,25,25,25,24,23,30,35,41,47,52,52,55,56,57,57,56,55,54,50,45,41
5,2006,2,26,38,36,35,33,31,30,28,28,28,30,31,33,33,33,33,33,33,33,30,29,27,26,25,25
5,2006,2,27,24,25,23,22,20,19,19,20,24,28,29,31,31,33,33,35,35,35,34,32,31,34,33,32
5,2006,2,28,33,33,34,34,34,30,30,30,31,33,35,37,38,40,41,42,43,42,40,37,35,31,33,31
5,2006,3,1,33,31,33,34,33,33,34,34,35,38,41,44,44,47,49,49,49,49,45,40,38,37,33,33
5,2006,3,2,32,34,35,37,34,32,38,37,40,45,47,51,54,53,53,48,46,44,40,39,38,38,37,37
5,2006,3,3,36,33,32,31,31,29,29,29,31,33,35,38,39,41,43,42,42,41,39,37,36,35,35,33
5,2006,3,4,32,31,31,30,29,28,28,28,31,33,36,39,40,42,43,44,44,44,42,40,40,40,38,37
5,2006,3,5,37,37,35,35,34,33,33,33,35,38,41,44,46,47,49,50,51,50,47,44,42,38,36,38
5,2006,3,6,38,37,39,38,36,34,33,30,38,40,42,44,46,47,48,46,44,44,42,41,41,38,38,38
5,2006,3,7,37,35,33,32,32,33,32,32,34,38,40,43,44,47,48,48,48,46,43,41,39,38,36,32
5,2006,3,8,32,32,31,31,30,30,29,29,33,38,40,44,48,49,49,51,50,47,45,44,43,42,40,40
5,2006,3,9,42,43,44,45,45,45,46,46,49,55,58,61,64,65,66,66,64,62,60,57,58,58,58,59
5,2006,3,10,60,60,62,62,63,63,63,63,65,67,69,72,73,76,76,77,78,78,75,71,63,61,57,55
5,2006,3,11,53,50,50,48,49,47,45,44,53,61,63,65,66,68,70,66,63,59,55,53,53,51,51,52
5,2006,3,12,53,53,53,52,51,53,53,55,56,60,64,68,74,74,73,74,73,68,65,61,60,60,58,56
5,2006,3,13,56,56,53,52,50,50,49,52,58,66,72,75,77,80,82,83,80,79,76,72,70,68,68,67
5,2006,3,14,71,69,69,69,68,67,66,66,64,59,58,58,59,60,61,61,60,58,55,53,49,45,43,42
5,2006,3,15,38,36,40,42,42,42,41,40,42,44,46,46,46,49,49,50,50,50,48,46,45,44,43,42
5,2006,3,16,40,39,37,36,35,34,34,36,41,46,47,50,51,53,53,54,54,53,52,49,45,43,41,39
5,2006,3,17,38,40,40,41,41,41,40,40,41,41,43,45,46,46,47,49,50,51,48,45,43,38,37,37
5,2006,3,18,36,34,33,31,31,31,30,31,34,37,38,40,42,44,44,45,46,45,44,42,40,37,36,36
5,2006,3,19,36,34,33,33,31,30,29,30,35,38,40,43,44,46,48,49,50,49,48,44,41,42,41,39
5,2006,3,20,37,36,36,34,31,30,30,32,37,41,43,44,45,47,47,47,46,46,44,42,41,38,37,33
5,2006,3,21,33,35,34,32,30,29,27,29,31,33,35,36,36,38,39,39,38,38,38,37,36,36,36,36
5,2006,3,22,36,36,37,35,34,32,33,34,36,38,40,42,43,46,46,46,46,46,44,42,40,40,40,38
5,2006,3,23,38,36,36,37,38,38,38,38,40,41,45,47,49,50,50,51,49,49,47,46,44,42,42,40
5,2006,3,24,37,34,33,34,34,35,34,36,38,42,45,49,51,52,51,52,51,50,47,44,42,42,41,41
5,2006,3,25,42,41,41,41,41,40,40,41,42,43,44,43,43,43,43,43,44,43,42,40,40,40,39,38
5,2006,3,26,38,38,38,38,38,38,38,38,40,41,42,44,44,45,45,47,49,49,49,47,45,42,40,40
5,2006,3,27,39,40,40,39,38,36,37,38,44,47,51,53,55,56,57,58,57,57,55,52,47,43,44,40
5,2006,3,28,41,40,39,39,36,37,38,41,47,49,53,56,61,60,59,59,56,55,52,52,50,49,49,47
5,2006,3,29,47,46,47,47,44,44,42,44,47,46,48,51,56,58,60,60,58,56,51,47,46,42,42,42
5,2006,3,30,40,38,39,37,36,37,37,40,49,56,62,65,67,69,69,68,67,65,59,56,54,50,47,47
5,2006,3,31,45,45,45,44,44,45,46,50,55,63,68,70,72,74,74,74,74,71,67,64,61,61,61,61
5,2006,4,1,63,66,66,64,62,61,60,61,64,68,69,71,73,76,73,66,67,70,67,65,62,60,58,55
5,2006,4,2,55,53,51,51,50,47,47,52,57,60,62,64,65,67,67,67,67,66,61,55,53,51,50,47
5,2006,4,3,47,46,47,47,46,45,46,50,53,55,57,59,58,62,59,59,59,59,60,58,58,58,56,56
5,2006,4,4,55,55,51,49,49,47,46,48,47,49,51,53,54,56,56,57,56,56,55,52,45,43,43,46
5,2006,4,5,48,47,47,47,47,47,45,46,50,45,44,44,47,47,49,51,51,50,50,48,47,46,44,43
5,2006,4,6,43,42,41,41,42,44,44,44,49,51,53,55,56,58,60,62,61,60,52,49,46,45,44,42
5,2006,4,7,44,45,44,47,49,52,52,55,55,59,65,65,61,61,70,76,77,78,75,71,71,68,71,68
5,2006,4,8,69,69,67,66,64,63,61,63,65,66,65,59,50,48,46,45,45,44,44,43,42,41,42,41
5,2006,4,9,40,41,42,42,41,39,38,39,40,43,46,49,51,53,55,56,56,56,53,49,44,43,41,39
5,2006,4,10,37,35,36,36,35,35,36,43,50,53,57,58,61,63,63,62,60,58,55,50,49,46,46,45
5,2006,4,11,43,43,42,41,38,38,38,46,55,60,64,67,68,68,69,70,67,64,60,56,54,51,49,49
5,2006,4,12,48,48,49,49,49,47,48,53,60,66,70,73,74,74,73,70,69,67,63,62,60,60,60,60
5,2006,4,13,60,60,62,63,62,62,61,62,62,65,68,72,74,76,77,77,76,76,73,70,65,59,56,54
5,2006,4,14,55,54,52,52,52,50,51,57,59,63,65,68,71,72,73,71,73,74,73,69,67,65,66,67
5,2006,4,15,63,62,60,60,62,62,62,64,63,68,73,77,78,80,80,82,82,81,79,76,72,71,70,69
5,2006,4,16,67,61,60,59,54,53,54,57,60,63,65,67,69,69,70,70,71,69,67,63,59,58,57,55
5,2006,4,17,55,56,55,55,53,53,53,53,53,52,53,53,54,54,55,56,55,55,52,48,45,44,44,44
5,2006,4,18,45,46,44,44,42,44,46,51,53,54,58,60,62,64,67,68,69,68,67,62,60,59,57,56
5,2006,4,19,55,53,54,53,53,52,50,56,62,64,67,68,71,73,74,75,75,75,74,70,67,65,63,61
5,2006,4,20,61,58,56,54,54,54,54,60,65,70,74,76,78,80,81,82,82,80,75,67,61,61,58,56
5,2006,4,21,59,60,60,60,59,56,57,60,64,65,67,62,59,58,57,56,55,53,53,53,53,53,53,53
5,2006,4,22,54,54,53,54,55,55,55,57,59,60,61,61,60,60,61,61,60,61,61,61,60,60,60,60
5,2006,4,23,60,60,59,61,60,60,56,56,55,55,56,59,63,60,63,66,68,67,66,61,58,57,56,56
5,2006,4,24,57,58,56,56,56,56,56,58,58,59,59,63,68,68,69,71,71,71,69,62,57,56,55,53
5,2006,4,25,54,53,52,52,50,48,49,54,62,65,67,70,72,74,74,74,72,72,70,64,62,61,62,59
5,2006,4,26,54,52,49,46,46,46,46,49,50,52,53,54,54,56,55,56,55,53,52,51,49,48,46,46
5,2006,4,27,46,44,44,43,44,41,44,49,55,59,64,66,68,69,71,69,71,67,64,60,57,55,53,54
5,2006,4,28,55,56,55,55,54,52,53,55,56,58,60,60,62,62,61,60,59,56,55,51,49,47,45,42
5,2006,4,29,42,40,42,42,40,41,46,51,54,56,58,59,60,60,60,60,58,57,54,50,48,45,45,42
5,2006,4,30,41,40,40,39,38,39,43,52,56,57,60,63,64,65,64,64,63,62,58,54,53,51,51,51
5,2006,5,1,51,49,49,47,48,49,51,53,56,58,60,61,63,62,62,60,60,61,58,55,52,46,46,43
5,2006,5,2,38,40,39,39,39,39,41,48,54,58,60,64,67,69,72,72,70,67,65,60,56,54,51,50
5,2006,5,3,50,51,51,51,51,51,51,54,58,59,59,61,64,69,72,74,75,74,74,70,67,65,62,56
5,2006,5,4,54,53,52,51,53,51,52,58,62,66,70,74,76,78,80,80,80,79,79,74,69,66,65,64
5,2006,5,5,63,61,62,62,59,60,60,65,70,72,74,77,76,78,78,79,79,77,75,70,68,67,67,65
5,2006,5,6,64,67,67,64,65,63,62,67,72,72,75,77,79,80,80,80,79,80,77,73,70,67,64,61
5,2006,5,7,59,58,55,52,50,51,51,54,55,57,59,60,62,63,62,61,60,61,56,55,55,54,54,54
5,2006,5,8,53,53,53,52,52,53,53,53,54,56,56,57,58,59,60,60,60,58,58,56,54,53,53,51
5,2006,5,9,50,49,49,49,49,50,52,56,60,62,62,65,66,68,69,69,70,69,62,58,56,56,55,54
5,2006,5,10,52,51,51,47,48,48,49,56,61,66,70,72,75,76,77,74,74,74,69,65,61,57,56,55
5,2006,5,11,55,54,54,54,54,54,55,57,60,63,66,64,67,67,68,67,67,65,65,66,67,67,67,64
5,2006,5,12,60,59,58,56,55,55,55,58,60,62,65,67,69,71,73,72,70,70,70,65,60,58,58,56
5,2006,5,13,56,56,56,56,56,56,58,60,62,65,68,71,71,68,65,69,69,69,67,62,60,58,58,57
5,2006,5,14,56,56,54,54,54,54,54,54,55,56,56,57,58,58,60,59,59,58,57,56,56,56,55,55
5,2006,5,15,55,55,54,54,55,55,55,55,56,60,62,64,69,69,71,71,70,69,68,64,62,60,60,58
5,2006,5,16,57,58,58,57,56,55,54,57,58,60,63,64,65,67,67,68,68,67,66,64,59,57,56,55
5,2006,5,17,55,55,51,50,49,49,53,58,64,67,69,71,72,72,73,74,73,72,70,68,63,63,64,62
5,2006,5,18,60,57,56,54,55,54,57,62,66,70,73,75,76,76,74,74,75,73,72,69,63,60,60,60
5,2006,5,19,60,59,58,57,57,56,56,55,57,58,61,64,64,63,63,64,65,65,64,61,58,56,55,54
5,2006,5,20,54,54,54,54,54,56,58,57,58,63,68,70,71,73,73,74,73,73,71,68,64,62,57,58
5,2006,5,21,58,58,53,51,48,45,47,56,63,66,68,70,73,72,71,74,74,73,73,70,67,64,62,58
5,2006,5,22,57,55,53,51,49,48,50,53,55,58,59,61,64,65,67,67,68,68,65,63,61,59,56,54
5,2006,5,23,51,52,49,47,46,45,47,51,54,56,58,59,61,64,65,65,67,66,65,65,58,57,57,56
5,2006,5,24,56,55,53,52,51,47,51,57,62,65,68,69,71,72,73,73,73,74,72,69,63,58,57,55
5,2006,5,25,56,56,58,55,56,56,61,63,65,70,72,73,74,74,72,71,74,74,74,72,69,68,66,65
5,2006,5,26,65,65,67,69,70,69,70,74,76,78,79,78,79,80,83,85,85,84,82,75,72,70,70,69
5,2006,5,27,69,69,69,69,67,67,69,72,75,78,80,81,80,80,83,83,83,83,82,77,74,71,69,71
5,2006,5,28,71,70,70,68,66,65,66,71,74,76,79,80,80,81,82,81,80,79,76,71,68,65,63,62
5,2006,5,29,62,62,61,61,61,60,61,63,66,75,80,83,86,88,88,88,88,85,83,80,78,75,71,70
5,2006,5,30,68,68,67,67,67,68,70,74,77,82,86,87,91,92,90,89,89,86,83,78,72,70,68,67
5,2006,5,31,66,65,64,64,64,65,66,66,67,71,74,77,79,81,81,83,82,80,78,76,74,73,71,70
5,2006,6,1,69,69,68,68,68,68,70,73,78,80,84,87,87,88,89,87,85,86,84,80,77,77,74,74
5,2006,6,2,71,69,69,69,69,69,70,71,74,77,79,80,82,83,84,78,81,79,75,73,72,71,71,72
5,2006,6,3,73,72,73,73,72,71,72,73,74,74,72,73,71,69,69,69,70,71,71,69,65,65,63,63
5,2006,6,4,64,62,61,58,58,58,60,63,66,69,71,73,74,75,76,75,74,71,70,69,67,65,64,63
5,2006,6,5,63,62,61,61,61,60,61,62,63,63,64,67,69,72,73,74,72,69,69,67,64,63,63,62
5,2006,6,6,62,63,61,60,61,59,60,64,65,65,67,69,69,72,70,70,70,71,70,68,65,66,64,64
5,2006,6,7,63,63,63,64,63,62,62,63,66,67,68,69,71,74,74,75,74,71,71,70,69,67,67,65
5,2006,6,8,64,64,62,62,60,60,62,64,67,68,71,76,76,77,77,78,76,76,73,71,69,68,65,66
5,2006,6,9,64,64,63,64,62,63,64,65,70,73,74,77,78,79,78,77,69,69,65,65,65,64,64,63
5,2006,6,10,63,62,61,60,59,58,61,63,65,65,67,67,69,70,71,71,71,71,70,68,64,63,60,61
5,2006,6,11,59,58,57,55,55,53,55,60,63,64,66,67,68,69,68,69,71,71,71,69,67,60,60,58
5,2006,6,12,59,59,58,59,60,61,61,60,60,60,60,60,62,63,64,65,67,67,67,65,63,63,62,60
5,2006,6,13,59,60,59,59,58,58,60,64,67,69,72,75,76,77,78,79,79,76,73,71,68,67,65,65
5,2006,6,14,64,63,63,63,63,63,65,67,67,69,68,68,67,66,66,65,65,63,63,63,63,63,63,63
5,2006,6,15,63,64,63,63,62,61,62,66,69,73,76,78,80,80,80,82,82,82,80,77,70,66,65,63
5,2006,6,16,60,60,58,58,58,60,64,69,74,78,79,81,81,83,82,84,83,84,83,78,74,70,67,67
5,2006,6,17,67,65,64,63,63,63,65,71,74,78,82,84,85,86,87,86,85,85,82,79,74,72,71,70
5,2006,6,18,69,68,68,68,66,66,68,73,75,80,83,87,89,90,90,90,89,89,87,83,80,78,75,74
5,2006,6,19,72,71,71,71,71,71,73,76,78,81,84,86,87,87,88,88,87,86,85,81,78,76,71,70
5,2006,6,20,70,70,69,69,69,70,71,73,76,79,80,80,81,82,84,86,85,85,84,82,78,75,72,73
5,2006,6,21,70,69,69,68,68,70,71,74,78,82,83,86,86,87,88,89,87,87,85,83,76,75,73,72
5,2006,6,22,71,70,70,70,70,71,72,77,81,85,85,86,87,89,90,89,91,89,89,87,83,81,80,78
5,2006,6,23,77,76,76,73,72,71,71,73,76,80,80,83,80,79,75,73,73,74,75,74,72,72,71,71
5,2006,6,24,71,71,72,72,73,73,74,74,75,78,80,80,81,80,81,83,83,82,80,79,76,75,74,74
5,2006,6,25,74,74,74,71,71,71,70,70,70,71,72,72,73,75,80,80,81,80,79,77,75,74,74,73
5,2006,6,26,73,73,73,73,74,74,75,74,76,78,80,81,83,81,81,82,80,80,79,78,77,76,77,77
5,2006,6,27,76,77,77,76,76,76,76,76,75,76,76,77,78,81,82,81,78,76,76,75,75,75,75,74
5,2006,6,28,74,74,74,74,74,74,74,74,76,79,81,83,84,85,85,86,86,85,83,81,77,77,75,74
5,2006,6,29,73,73,74,74,72,72,73,74,78,80,81,83,84,84,84,85,80,78,78,76,75,74,73,73
5,2006,6,30,72,71,70,69,67,67,67,71,73,76,77,78,80,80,82,82,81,81,80,78,72,69,70,68
5,2006,7,1,66,67,65,64,65,64,66,71,76,79,81,83,83,85,85,85,85,83,82,79,75,73,71,71
5,2006,7,2,69,69,69,68,68,69,71,76,80,83,85,88,89,91,91,91,91,89,87,85,83,78,79,75
5,2006,7,3,74,72,72,72,71,72,74,76,78,80,84,86,88,89,90,91,89,89,87,85,81,79,78,76
5,2006,7,4,76,75,75,74,75,74,76,79,82,84,87,88,89,90,91,92,92,88,84,73,73,72,73,74
5,2006,7,5,74,73,73,73,72,72,74,74,76,78,81,82,83,83,85,82,80,74,74,74,73,73,73,73
5,2006,7,6,73,73,73,72,72,69,69,69,68,69,70,70,71,72,72,74,74,75,74,72,68,67,66,66
5,2006,7,7,65,64,64,63,62,61,64,67,71,73,75,76,78,76,78,79,79,78,76,74,70,69,68,66
5,2006,7,8,66,65,64,64,64,64,66,69,72,72,76,78,78,78,79,78,77,76,74,71,71,69,67,65
5,2006,7,9,64,63,63,63,62,62,63,69,74,77,78,80,81,82,81,80,82,80,79,76,74,71,70,69
5,2006,7,10,68,68,67,67,67,67,69,73,76,79,82,83,85,85,86,87,84,83,82,80,76,75,74,74
5,2006,7,11,74,74,73,73,73,73,74,76,81,83,85,87,89,89,89,89,89,86,85,82,80,78,76,75
5,2006,7,12,75,75,75,75,74,74,76,78,81,83,85,86,88,89,90,89,88,86,83,81,81,75,74,76
5,2006,7,13,75,74,75,76,77,77,77,79,81,82,82,83,84,83,84,83,85,83,82,80,80,80,78,78
5,2006,7,14,75,75,74,74,73,73,74,76,78,77,78,78,80,82,82,82,82,81,80,76,74,74,73,72
5,2006,7,15,72,72,73,72,72,72,72,72,73,76,78,79,80,80,80,82,83,83,81,80,76,76,74,74
5,2006,7,16,74,74,74,74,74,73,74,77,80,83,85,85,87,89,89,91,90,90,89,86,78,79,75,75
5,2006,7,17,75,73,72,71,71,72,74,80,83,87,89,92,94,96,96,96,96,94,92,90,82,81,78,82
5,2006,7,18,81,77,77,74,75,74,76,81,85,88,90,92,94,94,95,94,94,91,89,87,82,80,74,74
5,2006,7,19,73,73,72,71,70,69,72,74,78,82,84,86,86,87,87,85,84,82,81,78,76,76,75,75
5,2006,7,20,74,74,73,73,73,73,73,75,76,78,80,82,84,86,87,88,87,87,86,81,78,77,76,76
5,2006,7,21,74,74,75,75,74,75,76,78,81,84,85,88,89,89,91,90,89,88,87,84,82,81,79,77
5,2006,7,22,77,77,76,75,74,74,73,74,75,75,79,80,80,82,83,83,84,83,82,81,80,79,77,76
5,2006,7,23,73,72,72,71,71,70,71,72,72,73,74,74,74,73,76,77,78,78,78,76,73,72,71,71
5,2006,7,24,69,69,67,66,64,65,65,70,76,78,81,83,81,84,85,84,83,81,80,76,74,72,70,70
5,2006,7,25,69,69,69,69,68,68,69,73,76,79,80,81,83,81,80,80,81,81,79,77,74,73,73,72
5,2006,7,26,72,71,71,71,70,70,71,72,76,80,81,84,83,85,85,84,84,83,82,79,77,75,74,72
5,2006,7,27,72,72,72,72,71,72,74,75,79,83,85,87,90,90,91,91,90,89,87,85,83,80,79,78
5,2006,7,28,77,78,78,76,76,76,76,79,81,84,87,89,91,93,93,91,85,79,82,81,81,76,76,77
5,2006,7,29,76,77,76,73,72,73,76,77,81,83,85,86,88,90,89,90,89,88,87,85,82,80,80,79
5,2006,7,30,77,78,77,77,76,76,76,79,83,85,87,88,89,89,91,91,91,91,88,85,80,78,78,78
5,2006,7,31,76,75,75,74,74,74,75,81,84,87,88,89,91,91,91,90,89,83,81,80,80,78,78,78
5,2006,8,1,77,77,77,76,78,78,79,81,84,87,89,91,92,94,95,94,94,93,92,89,87,84,83,83
5,2006,8,2,82,82,82,80,80,80,80,83,85,89,90,93,93,94,96,96,95,94,92,87,86,84,83,83
5,2006,8,3,82,81,81,81,82,80,82,84,88,91,92,94,95,96,96,99,96,94,92,89,86,85,83,82
5,2006,8,4,81,81,82,80,77,76,78,81,85,87,89,91,91,91,91,91,89,89,86,83,81,80,78,76
5,2006,8,5,74,73,72,70,71,68,69,74,78,81,83,85,86,87,87,87,87,87,85,80,76,72,71,70
5,2006,8,6,70,67,67,69,65,66,67,71,77,80,85,86,87,86,87,87,85,85,82,78,74,72,72,71
5,2006,8,7,70,69,71,71,72,73,73,73,73,76,80,85,86,87,89,89,89,89,87,84,83,83,80,74
5,2006,8,8,72,72,73,74,74,74,74,76,79,82,83,84,85,85,85,86,85,84,83,80,78,75,73,71
5,2006,8,9,71,70,68,68,67,66,67,71,75,78,80,82,82,83,82,82,82,80,79,76,72,71,71,68
5,2006,8,10,67,68,69,67,67,67,68,72,78,79,78,78,76,77,77,76,77,75,75,74,72,73,73,73
5,2006,8,11,73,72,71,70,69,69,70,71,72,73,75,76,78,78,78,78,79,78,75,72,67,64,63,62
5,2006,8,12,61,58,59,60,58,57,58,63,67,72,74,76,78,78,80,79,78,78,75,71,69,65,64,62
5,2006,8,13,61,60,59,59,58,58,57,64,70,73,75,78,79,81,81,81,81,81,78,72,69,67,65,65
5,2006,8,14,65,63,64,65,65,64,65,70,75,79,81,83,86,87,87,87,87,85,81,78,76,74,74,74
5,2006,8,15,75,74,74,73,73,73,74,77,80,81,83,83,83,83,84,85,83,83,83,82,79,78,77,74
5,2006,8,16,74,72,72,71,70,68,68,71,76,79,81,82,85,86,85,84,85,81,78,73,72,69,69,67
5,2006,8,17,66,67,66,66,65,65,64,70,75,79,82,83,83,84,84,84,82,80,78,74,71,71,69,68
5,2006,8,18,68,66,66,64,63,64,66,71,75,77,79,81,81,83,81,83,80,80,78,74,73,73,72,72
5,2006,8,19,72,72,70,69,69,69,69,72,76,79,80,83,83,84,84,83,83,82,81,78,77,76,74,74
5,2006,8,20,74,74,75,75,76,76,76,78,80,82,85,86,87,90,90,91,90,89,86,81,78,77,76,76
5,2006,8,21,78,75,74,72,70,67,67,69,72,75,78,80,81,83,84,84,84,83,82,76,73,70,69,67
5,2006,8,22,66,65,65,65,64,65,64,71,76,79,83,84,85,85,86,86,85,83,80,76,72,72,72,69
5,2006,8,23,70,69,69,68,67,67,66,72,76,80,83,85,87,87,87,85,85,84,81,77,77,72,71,69
5,2006,8,24,69,69,68,69,67,68,67,71,74,77,80,82,84,82,83,82,75,74,73,71,69,70,71,69
5,2006,8,25,71,69,68,67,67,67,68,72,75,78,82,86,89,89,89,91,90,89,85,82,77,74,74,73
5,2006,8,26,72,73,72,72,72,72,74,74,76,80,82,82,84,83,81,81,81,78,76,76,76,76,76,76
5,2006,8,27,76,76,75,75,75,75,74,75,78,80,85,84,87,88,87,85,85,83,81,80,78,78,78,78
5,2006,8,28,78,77,77,76,76,76,76,76,78,80,83,85,85,87,86,88,87,85,82,80,78,75,75,76
5,2006,8,29,75,74,74,73,73,73,73,74,76,78,81,85,87,90,89,89,89,87,85,78,78,76,75,75
5,2006,8,30,74,74,74,74,73,73,72,71,71,71,71,70,70,70,70,70,69,69,69,69,69,69,69,69
5,2006,8,31,68,68,68,68,69,68,69,69,70,71,71,73,72,72,72,72,70,69,68,67,67,67,67,68
